"","Date","EUA","NZU","CCA","HBEA"
"4341",2021-10-08,58.31,39.19927429,23.4797706377054,5.365022619
"4342",2021-10-11,59.11,39.1385943,23.7814563837846,5.651389432
"4343",2021-10-12,58.89,39.1385943,24.0486637588833,5.655413529
"4344",2021-10-13,59.04,39.35097427,24.1607184645698,5.524744786
"4345",2021-10-14,61.4,39.32063427,24.0831421298637,5.494732446
"4346",2021-10-15,59.41,39.32063427,24.2382947992759,5.426303437
"4347",2021-10-18,58.54,39.29029428,24.2555339847661,5.611121244
"4348",2021-10-19,54.52,39.44199426,24.3503495049624,5.59693999
"4349",2021-10-20,57.76,39.1385943,24.5916981018258,5.490207167
"4350",2021-10-21,57.96,39.44199426,25.470896561828,5.540298034
"4351",2021-10-22,58.25,39.44199426,26.0053113120254,5.492874239
"4352",2021-10-25,58.96,39.44199426,26.1863227596729,5.495743611
"4353",2021-10-26,59.78,39.50267425,26.0397896830058,5.524211477
"4354",2021-10-27,59.88,39.50267425,25.6605276022206,5.544887251
"4355",2021-10-28,58.55,39.59369423,25.5657120820243,5.445473088
"4356",2021-10-29,58.7,39.44199426,26.2466599088887,5.462347288
"4357",2021-11-01,56.92,40.16469459,27.7903221420938,5.654476448
"4358",2021-11-02,59.43,40.16469459,27.8253666845176,5.766665817
"4359",2021-11-03,59.8,40.16469459,27.8253666845176,5.815320297
"4360",2021-11-04,59.85,40.19547213,27.545010345127,5.375505508
"4361",2021-11-05,59.39,40.19547213,27.5274880739151,5.729068893
"4362",2021-11-08,60.62,40.13391704,27.7114719216402,5.568194309
"4363",2021-11-09,60.41,40.13391704,28.0356339390606,5.628403387
"4364",2021-11-10,63.15,40.13391704,28.9205086352622,5.593085103
"4365",2021-11-11,63.69,40.01080687,29.6038772125268,5.622434941
"4366",2021-11-12,63.26,39.88769669,29.6126383481327,5.642010978
"4367",2021-11-15,65.92,39.94925178,30.8391973329666,5.621723738
"4368",2021-11-16,67.54,40.07236196,30.0945008064603,5.538719273
"4369",2021-11-17,67.15,40.07236196,29.9806060435829,5.490883024
"4370",2021-11-18,69.09,39.94925178,30.5500798579701,5.2142502
"4371",2021-11-19,69.35,39.94925178,30.357334874639,4.860104846
"4372",2021-11-22,69.9,39.88769669,30.3135291966093,4.220985161
"4373",2021-11-23,69.17,39.94925178,29.9105169587353,4.265621168
"4374",2021-11-24,72.9,39.94925178,25.8628723087834,4.39037214
"4375",2021-11-25,74.45,39.98002932,25.8628723087834,4.487532624
"4376",2021-11-26,72.77,39.94925178,26.7652692761969,4.586869407
"4377",2021-11-29,74.18,40.01080687,27.8166055489117,4.721125682
"4378",2021-11-30,75.36,40.01080687,27.1595203784649,4.605830375
"4379",2021-12-01,76.8,41.11764405,26.6901806597995,4.607703066
"4380",2021-12-02,79.85,41.0576183,23.8150369029434,4.549423746
"4381",2021-12-03,78.24,40.99759254,24.2750599040404,4.49398249
"4382",2021-12-06,81.24,40.96757966,25.3454980412083,4.490304145
"4383",2021-12-07,84.89,41.0576183,26.5486351210004,4.558107103
"4384",2021-12-08,88.88,40.9075539,27.9021643357665,4.428497257
"4385",2021-12-09,80.19,40.9075539,27.2740560073457,4.30585309
"4386",2021-12-10,83.73,40.87754102,27.0528911029721,4.426181901
"4387",2021-12-13,82.12,40.81751526,26.1859246778278,4.720345619
"4388",2021-12-14,79.48,40.84752814,25.548969753232,4.419590233
"4389",2021-12-15,80.5,40.9075539,26.4513225630761,4.43050231
"4390",2021-12-16,84.77,40.9075539,26.2920838319271,4.445994786
"4391",2021-12-17,73.28,40.91955905,25.6639755035063,4.486672588
"4392",2021-12-20,79.38,41.11764405,25.708208484381,4.489384617
"4393",2021-12-21,80.42,41.11764405,26.2036178701777,5.104514199
"4394",2021-12-22,76.26,41.11764405,26.7255670444993,5.377059902
"4395",2021-12-23,73.92,41.11764405,26.8582659871234,5.229335003
"4396",2021-12-24,73.92,41.08763117,26.8582659871234,5.080463323
"4397",2021-12-27,76.38,41.08763117,27.3890617576199,5.080463323
"4398",2021-12-28,78.75,41.08763117,28.7868239532607,5.06117901
"4399",2021-12-29,79.81,40.93756678,29.1760741849582,5.174235506
"4400",2021-12-30,79.61,40.9075539,29.4149322816816,5.061150047
"4401",2021-12-31,79.61,40.93756678,29.7422563401544,5.221077169
"4402",2022-01-03,83.52,40.93756678,30.5802932623432,5.221077169
"4403",2022-01-04,84.44,40.93756678,30.385852091311,5.165874999
"4404",2022-01-05,87.15,40.68043849,30.3770138562641,5.356379676
"4405",2022-01-06,86.31,40.74004353,29.6434403473697,5.392533848
"4406",2022-01-07,84.99,40.75196454,29.3164256506337,5.471794918
"4407",2022-01-10,79.73,40.88905612,28.4326021459417,5.623364332
"4408",2022-01-11,80.95,41.18708131,27.8050874576104,5.517682906
"4409",2022-01-12,79.69,41.87253925,27.9641756884549,5.676205046
"4410",2022-01-13,80.23,42.91562742,28.6800727272554,5.65812796
"4411",2022-01-14,81.73,42.91562742,28.4944697912701,5.697063222
"4412",2022-01-17,80.23,42.97523246,28.4944697912701,5.681767226
"4413",2022-01-18,82.31,43.06464001,28.1232639192995,5.616411607
"4414",2022-01-19,81.72,43.72029543,27.628322756672,5.635879238
"4415",2022-01-20,85.23,44.25674077,27.4603962907805,5.665080685
"4416",2022-01-21,84.11,44.67397604,26.735661016933,5.734607939
"4417",2022-01-24,83.66,44.67397604,25.5513375206458,5.712359218
"4418",2022-01-25,87.09,44.65609453,25.8960286874756,5.837508276
"4419",2022-01-26,88.3,44.7633836,25.8783522173818,5.812478464
"4420",2022-01-27,89.39,44.85279116,26.0286022131794,6.033575133
"4421",2022-01-28,88.83,44.85279116,25.7988081019595,6.509141553
"4422",2022-01-31,88.8,44.85279116,25.7192639865372,6.509141553
"4423",2022-02-01,89.09,44.83400791,25.9480333982842,6.509141553
"4424",2022-02-02,93.68,45.1280014,26.4505946975375,6.509141553
"4425",2022-02-03,94.32,45.27499815,25.8598647492924,6.509141553
"4426",2022-02-04,95.95,45.4219949,26.4329609677391,6.509141553
"4427",2022-02-07,96.21,45.4219949,25.7011611811072,6.956028729
"4428",2022-02-08,96.41,46.03938123,25.5689082076195,7.845866504
"4429",2022-02-09,90.34,47.6269461,25.4983732884261,8.605009356
"4430",2022-02-10,90.36,47.9209396,25.4278383692327,7.856989476
"4431",2022-02-11,92.45,48.74412138,25.2426842063499,6.935173157
"4432",2022-02-14,91.29,49.68490057,25.2074167467532,7.058916222
"4433",2022-02-15,90.67,50.7138778,25.0663469083663,7.419022447
"4434",2022-02-16,89.34,50.27288755,25.0310794487696,7.406509103
"4435",2022-02-17,85.95,49.97889406,25.6129925321154,7.292498638
"4436",2022-02-18,89.01,49.39090707,25.2250504765515,7.527471425
"4437",2022-02-21,89.26,48.50892659,25.2338673414507,7.204905232
"4438",2022-02-22,89.37,47.47994936,25.2603179361483,7.179878545
"4439",2022-02-23,94.66,47.47994936,25.392570909636,7.181268916
"4440",2022-02-24,86.62,47.03895912,26.8473536180005,7.186830402
"4441",2022-02-25,87.72,47.03895912,26.9972403212866,7.19378226
"4442",2022-02-28,81.81,47.47994936,26.3447923187473,7.127044427
"4443",2022-03-01,68.53,49.79913298,25.4016793234429,7.191684276
"4444",2022-03-02,68.25,48.86539923,25.2564750114832,7.170229371
"4445",2022-03-03,67.08,49.17664382,24.7664104586194,7.038639284
"4446",2022-03-04,64.78,48.86539923,24.3580233312328,6.865569715
"4447",2022-03-06,64.78,48.86539923,24.3580233312328,6.865569715
"4448",2022-03-07,57.92,47.62042091,21.708044637969,6.816938596
"4449",2022-03-08,68.1,46.53106488,22.9785823676161,6.748282899
"4450",2022-03-09,72.77,43.72986365,24.8117868061068,6.809786961
"4451",2022-03-10,76.02,44.81921968,25.0477438130412,6.875582004
"4452",2022-03-11,76.38,45.13046426,25.5378083659051,6.891315601
"4453",2022-03-14,77.88,44.81921968,25.4833567489202,6.816938596
"4454",2022-03-15,77.03,44.66359739,25.2746255504782,6.729688647
"4455",2022-03-16,77.75,45.75295342,25.7283890253521,6.745422245
"4456",2022-03-17,79.52,45.82765212,25.7465395643471,6.775459112
"4457",2022-03-18,78.52,45.82765212,25.5922599828899,6.78118042
"4458",2022-03-21,78.01,45.72182897,25.1566470470109,6.598098561
"4459",2022-03-22,80.29,45.37945993,25.2746255504782,6.588086272
"4460",2022-03-23,76.25,45.50395776,25.5287330964076,6.676766547
"4461",2022-03-24,77.94,46.064198,25.7374642948496,6.156127511
"4462",2022-03-25,78.31,46.84230946,26.2456793867084,6.309172502
"4463",2022-03-28,80.54,47.30917633,27.4073138823857,6.409295394
"4464",2022-03-29,81.44,47.34030079,28.6415505340428,6.609541177
"4465",2022-03-30,78.04,47.30917633,28.5054214915806,6.663893604
"4466",2022-03-31,76.25,47.24692741,28.2150128676613,6.696791126
"4467",2022-04-01,78.29,47.64224941,29.2548016169326,6.614698162
"4468",2022-04-04,78.29,47.64224941,29.5598279845025,6.614698162
"4469",2022-04-05,77.85,47.64224941,29.5598279845025,6.614698162
"4470",2022-04-06,76.97,47.64224941,29.4858821984249,6.716705887
"4471",2022-04-07,79.73,47.64224941,29.5783144310219,6.759807743
"4472",2022-04-08,79.89,47.57956224,29.7724221194755,6.71383243
"4473",2022-04-11,77.75,47.32881356,29.513611868204,6.7727383
"4474",2022-04-12,78.81,47.79896734,29.4026931890877,6.738256815
"4475",2022-04-13,77.22,47.95568526,29.5598279845025,6.781358671
"4476",2022-04-14,79.72,47.95568526,29.6430169938397,6.73394663
"4477",2022-04-15,79.72,47.95568526,29.6430169938397,6.667857117
"4478",2022-04-18,79.72,47.95568526,29.4489093053862,6.752624101
"4479",2022-04-19,79.9,48.14374678,29.4211796356071,6.738256815
"4480",2022-04-20,87.53,48.17509036,29.301017733231,6.662110203
"4481",2022-04-21,86.11,47.79896734,29.301017733231,6.746877187
"4482",2022-04-22,88.6,47.70493658,29.1531261610759,6.687971317
"4483",2022-04-25,83.06,47.70493658,28.5615598724555,6.689408045
"4484",2022-04-26,82.29,47.57956224,28.4783708631182,6.72388953
"4485",2022-04-27,80.6,47.48553149,28.2565335048856,6.729636444
"4486",2022-04-28,82.26,47.57956224,28.3304792909631,6.65492656
"4487",2022-04-29,84.01,47.57956224,28.2195606118468,6.676477488
"4488",2022-05-02,82.61,45.94896115,28.5957366356289,6.676477488
"4489",2022-05-03,87.75,45.9307995,28.9455026705109,6.676477488
"4490",2022-05-04,87.87,46.13057759,29.2763624332372,6.676477488
"4491",2022-05-05,88.48,46.19111641,28.7375336767973,6.448022614
"4492",2022-05-06,91.1,46.31219404,28.7469868128752,6.431135606
"4493",2022-05-09,86.58,46.2940324,28.5957366356289,6.228491508
"4494",2022-05-10,86.9,46.28192463,29.2385498889257,6.172201481
"4495",2022-05-11,88.41,46.28192463,28.8037056293425,6.115911454
"4496",2022-05-12,87.83,46.25165523,28.5201115470057,6.308704797
"4497",2022-05-13,88.06,46.31219404,28.7280805407194,6.193310241
"4498",2022-05-16,89.14,46.37273286,28.8887838540436,6.401583342
"4499",2022-05-17,91.3,46.37273286,29.3519875218604,6.562009919
"4500",2022-05-18,84.22,46.26376299,29.3519875218604,6.474760377
"4501",2022-05-19,82.79,46.2940324,29.2669092971593,6.585933181
"4502",2022-05-20,80.01,46.5543493,29.3047218414709,6.367809325
"4503",2022-05-23,77.79,46.64515753,29.5694096516519,6.594376685
"4504",2022-05-24,80.97,46.67542694,29.7490192371319,6.508534393
"4505",2022-05-25,81.03,46.61488812,30.0704258637803,6.68725523
"4506",2022-05-26,84.39,46.61488812,30.2973011296498,6.54371566
"4507",2022-05-27,83.83,46.73596575,30.2973011296498,6.635186954
"4508",2022-05-30,83.6,46.61488812,30.2973011296498,6.577489677
"4509",2022-05-31,83.64,46.53618766,30.9590206551023,6.654888464
"4510",2022-06-01,85.72,46.20119868,31.4977973622484,6.64455401
"4511",2022-06-02,85.97,46.20119868,31.13814703179,6.654448049
"4512",2022-06-03,86.5,46.35149536,31.0435022079852,6.654448049
"4513",2022-06-06,81.06,46.17113934,30.6270649832439,6.682716733
"4514",2022-06-07,80.97,46.17113934,30.5513491242001,6.645967444
"4515",2022-06-08,79.48,46.23125802,31.2043984084534,6.636073405
"4516",2022-06-09,80.67,46.17113934,31.0813601375071,6.684130167
"4517",2022-06-10,81.53,46.050902,31.1097535846486,6.665755523
"4518",2022-06-13,81.19,46.050902,30.4567043003952,7.215581413
"4519",2022-06-14,83.79,45.93066466,29.8131194985224,6.667168957
"4520",2022-06-15,85.83,45.50983396,29.9077643223272,6.809925808
"4521",2022-06-16,82.61,46.29137669,29.4156112385421,6.747734704
"4522",2022-06-17,81.99,46.20119868,29.2073926261714,6.727946626
"4523",2022-06-20,83.59,46.050902,29.2073926261714,6.709571982
"4524",2022-06-21,84.29,45.99078333,28.7530974719082,6.72936006
"4525",2022-06-22,81.42,45.99078333,28.0337968109915,6.832540754
"4526",2022-06-23,83.66,45.84048665,27.8729006105233,6.843848228
"4527",2022-06-24,82.98,45.69018998,28.0621902581329,6.880597516
"4528",2022-06-27,84.59,45.66013064,27.9012940576647,6.923000541
"4529",2022-06-28,86.98,45.81042732,27.9012940576647,6.913106502
"4530",2022-06-29,87.93,45.75030865,28.1568350819378,6.931481146
"4531",2022-06-30,89.77,45.69018998,29.4629336504445,6.890491555
"4532",2022-07-01,85.18,46.29190993,30.4551429951684,7.065484496
"4533",2022-07-04,84.16,45.92644748,30.4551429951684,7.153000819
"4534",2022-07-05,82.83,45.90817436,30.0327006891064,7.147166397
"4535",2022-07-06,82.85,45.68280585,29.914809812996,6.719795019
"4536",2022-07-07,84.52,45.53052983,29.9737552510512,7.300319963
"4537",2022-07-08,82.39,45.07370177,29.8165674162374,7.142790581
"4538",2022-07-11,83.96,44.46459769,29.2664099943892,7.179255716
"4539",2022-07-12,85.25,44.46459769,28.7555495312445,7.106325447
"4540",2022-07-13,83.47,44.38541416,28.4902950599962,6.737298284
"4541",2022-07-14,83.58,44.55596331,28.0973254729618,7.279899488
"4542",2022-07-15,84.97,44.34277688,27.9303133984722,7.186548743
"4543",2022-07-18,84.56,44.40368729,27.6355862081963,7.13695616
"4544",2022-07-19,83.27,44.40368729,27.9990830762032,7.034853783
"4545",2022-07-20,78.47,44.38541416,27.9794345968515,7.163211057
"4546",2022-07-21,77.76,44.55596331,27.8615437207411,7.072777523
"4547",2022-07-22,75.95,44.46459769,27.7141801256032,6.60894101
"4548",2022-07-25,76,44.34277688,27.4783983733826,7.074236128
"4549",2022-07-26,76.34,44.19050086,27.4980468527343,7.037770993
"4550",2022-07-27,75.8,44.22095606,28.0482042745825,6.880241612
"4551",2022-07-28,78.63,49.1851543,27.7927740430101,6.9312928
"4552",2022-07-29,78.21,48.88060226,28.3429314648583,6.905037903
"4553",2022-08-01,80.22,49.66905564,29.1160486694668,6.93079907
"4554",2022-08-02,81.59,49.66905564,29.5504691989536,6.856773782
"4555",2022-08-03,83.63,49.63812846,30.2810855439995,6.641955297
"4556",2022-08-04,83.82,49.48349254,29.747933075993,6.580993295
"4557",2022-08-05,84.38,49.48349254,29.9651433407364,6.428588289
"4558",2022-08-08,83.44,49.35978381,30.6957596857824,6.367626287
"4559",2022-08-09,85.56,49.39071099,31.8410501726112,6.424233861
"4560",2022-08-10,85.53,49.42163818,31.8607965603151,6.344402667
"4561",2022-08-11,87.16,49.48349254,32.1668655697263,6.276183284
"4562",2022-08-12,88.5,49.63812846,31.7324450402395,6.463423719
"4563",2022-08-15,90.4,49.63812846,31.4461224185323,6.7029173
"4564",2022-08-16,91.67,49.94740028,30.7155060734863,6.781297017
"4565",2022-08-17,95.4,51.64839534,30.7648720427462,6.769685207
"4566",2022-08-18,95.63,51.61746816,31.0215750828975,6.762427826
"4567",2022-08-19,97.58,52.76177392,30.8043648181541,6.800166208
"4568",2022-08-22,91.75,52.88548265,30.6069009411146,6.856773782
"4569",2022-08-23,88.93,52.88548265,30.3896906763712,6.878545925
"4570",2022-08-24,88.84,53.22568167,28.3854323244208,6.906123974
"4571",2022-08-25,88.94,52.94733702,28.0201241518978,6.914832831
"4572",2022-08-26,89.93,53.00919139,27.8917726318222,6.813229494
"4573",2022-08-29,86.24,53.31846321,27.615323203967,6.983052215
"4574",2022-08-30,80.33,53.59680786,27.0920439298124,6.804520637
"4575",2022-08-31,79.6,53.62773504,26.7761017265493,6.830647209
"4576",2022-09-01,80.32,52.16556647,27.1714635761841,6.819320919
"4577",2022-09-02,77.44,52.34586221,27.8984592571522,6.817884667
"4578",2022-09-05,74.04,52.31581292,27.9691393928019,6.793468396
"4579",2022-09-06,69.57,52.3759115,27.9691393928019,6.713038326
"4580",2022-09-07,68.71,52.46605937,27.7369046613815,6.78628714
"4581",2022-09-08,66.93,51.38428495,27.3431153341904,6.707293321
"4582",2022-09-09,65.72,51.5044821,27.4945727677255,6.810703411
"4583",2022-09-12,71.45,51.38428495,27.9691393928019,6.810703411
"4584",2022-09-13,69.35,51.08379205,27.7873904725598,6.642662015
"4585",2022-09-14,72.15,50.48280626,28.1205968263369,6.859535953
"4586",2022-09-15,71.46,50.48280626,28.4639003423496,6.79777715
"4587",2022-09-16,72.87,49.88182047,28.2215684486936,6.833683431
"4588",2022-09-19,70.71,49.94191905,27.9085564193879,6.710165824
"4589",2022-09-20,70.74,49.73157403,27.6157387145535,6.783414637
"4590",2022-09-21,69.39,49.73157403,27.3532124964261,6.767615874
"4591",2022-09-22,70.05,49.13058824,27.2724351985408,6.753253361
"4592",2022-09-23,65.4,49.28083469,26.3031076239166,6.776233381
"4593",2022-09-26,69.97,49.19068682,26.3535934350949,6.692930809
"4594",2022-09-27,67.61,48.6798489,26.3031076239166,6.886824727
"4595",2022-09-28,64.8,48.07886311,26.595925328751,6.862408456
"4596",2022-09-29,65.4,47.47787732,26.6968969511076,6.939966023
"4597",2022-09-30,66.41,46.87689153,26.9998118181777,6.916986003
"4598",2022-10-03,65.58,45.13784412,27.8047291013995,6.916986003
"4599",2022-10-04,66.65,45.16677863,28.0388099100862,6.916986003
"4600",2022-10-05,66.82,45.25358218,27.6927774102884,6.916986003
"4601",2022-10-06,68.72,47.74195051,28.2932455717023,6.916986003
"4602",2022-10-07,69.6,47.97342663,28.2830681452376,6.916986003
"4603",2022-10-10,66.54,47.57991722,28.4051972628133,6.843067437
"4604",2022-10-11,66.12,46.72924247,28.781762042005,6.919132823
"4605",2022-10-12,66.49,46.52670086,28.8733588801868,6.889551839
"4606",2022-10-13,68.61,46.70030795,29.0565525565503,6.951531042
"4607",2022-10-14,67.79,46.87391505,28.8530040272575,6.950122424
"4608",2022-10-17,67.29,46.87391505,28.8021168949343,6.96139137
"4609",2022-10-18,67.55,46.72924247,28.5578586597829,7.057177411
"4610",2022-10-19,67.07,46.68294724,28.2830681452376,7.047317083
"4611",2022-10-20,66.65,46.81604602,28.2423584393791,7.036048137
"4612",2022-10-21,68.51,46.98965311,28.4866166745304,7.061403265
"4613",2022-10-24,72.11,46.98965311,28.7512297626111,7.114930759
"4614",2022-10-25,76.87,47.01858762,28.8530040272575,7.11352214
"4615",2022-10-26,75.54,47.45260536,28.9954879977625,7.064220502
"4616",2022-10-27,79.92,47.74195051,29.4738270416006,6.978294789
"4617",2022-10-28,80.91,49.04400371,29.7587949826106,6.983929262
"4618",2022-10-31,79.68,49.18867628,30.369440570489,7.085349776
"4619",2022-11-01,76.45,50.16382083,28.8003279371201,6.783293332
"4620",2022-11-02,76.46,50.10452553,28.3297984133005,6.882947269
"4621",2022-11-03,76.04,50.40100202,27.9278877783714,6.77646772
"4622",2022-11-04,76.13,50.40100202,27.6730176196358,6.855644821
"4623",2022-11-07,77.26,51.29043146,27.4867663497906,6.824247005
"4624",2022-11-08,75.92,51.64620324,27.6338068259842,6.719132578
"4625",2022-11-09,72.61,52.2984515,27.4769636513776,6.840628474
"4626",2022-11-10,72.87,52.2984515,27.3789366672486,6.72595819
"4627",2022-11-11,75.65,52.12056561,27.3005150799453,6.709576721
"4628",2022-11-14,75.05,52.47633739,27.1534746037517,6.738244292
"4629",2022-11-15,76.47,52.28066291,27.1338692069259,6.720497701
"4630",2022-11-16,73.25,52.32809915,27.4867663497906,6.757356006
"4631",2022-11-17,72.24,52.4170421,27.4671609529647,6.668623049
"4632",2022-11-18,72.31,52.26880385,27.1534746037517,6.63586011
"4633",2022-11-21,74.45,52.17986091,27.0456449212097,6.642685723
"4634",2022-11-22,73.75,52.17986091,27.0750530164485,6.682274273
"4635",2022-11-23,75.7,52.09091797,26.3398506354805,6.687734763
"4636",2022-11-24,78.1,51.29043146,26.3398506354805,6.68636964
"4637",2022-11-25,78.7,51.11254557,26.2614290481772,6.659067192
"4638",2022-11-28,78.68,50.99395498,25.3889888894285,6.657702069
